,sensor [Auto],,,,,
,Oxygen,Pressure,Temperature,Humidity,ppO2,
04/23/23 11:01:32.379,"30360","101","19.7","43.6","35.2",
04/23/23 11:01:34.508,"30360","101","19.7","43.6","35.2",
04/23/23 11:01:36.547,"30360","101","19.7","43.6","35.2",
04/23/23 11:01:38.636,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:40.625,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:42.773,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:44.852,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:46.981,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:49.040,"30360","101","19.7","43.6","35.1",
04/23/23 11:01:51.059,"30360","101","19.7","43.5","35.1",
04/23/23 11:01:53.148,"30360","101","19.7","43.6","35.2",
04/23/23 11:01:55.227,"30360","101","19.7","43.5","35.1",
04/23/23 11:01:57.296,"30360","101","19.7","43.5","35.1",
04/23/23 11:01:59.385,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:01.514,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:03.682,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:05.731,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:07.870,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:09.929,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:12.058,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:14.107,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:16.196,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:18.265,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:20.344,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:22.513,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:24.621,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:26.800,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:28.879,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:30.948,"30360","101","19.7","43.5","35.1",
04/23/23 11:02:33.047,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:35.346,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:37.435,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:39.574,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:41.702,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:43.811,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:45.950,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:48.079,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:50.188,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:52.257,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:54.436,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:56.525,"30250","101","19.7","43.5","35.1",
04/23/23 11:02:58.613,"30250","101","19.7","43.5","35.1",
04/23/23 11:03:00.752,"30250","101","19.7","43.5","35.1",
04/23/23 11:03:02.921,"30250","101","19.7","43.4","35.1",
04/23/23 11:03:05.110,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:07.219,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:09.368,"30250","101","19.7","43.5","35.1",
04/23/23 11:03:11.507,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:13.606,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:15.794,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:17.863,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:20.022,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:22.121,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:24.160,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:26.319,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:28.488,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:30.597,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:32.785,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:35.004,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:37.233,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:39.482,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:41.621,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:43.710,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:45.929,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:48.117,"30360","101","19.7","43.5","35.1",
04/23/23 11:03:50.266,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:52.455,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:54.624,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:56.763,"30360","101","19.7","43.4","35.1",
04/23/23 11:03:58.972,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:01.270,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:03.379,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:05.578,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:07.737,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:09.876,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:12.035,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:14.174,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:16.283,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:18.441,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:20.630,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:22.889,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:25.048,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:27.277,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:29.436,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:31.674,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:33.963,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:36.132,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:38.421,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:40.650,"30360","101","19.7","43.4","35.2",
04/23/23 11:04:42.869,"30360","101","19.7","43.4","35.2",
04/23/23 11:04:45.147,"30360","101","19.7","43.5","35.2",
04/23/23 11:04:47.336,"30360","101","19.7","43.5","35.1",
04/23/23 11:04:49.485,"30360","101","19.7","43.5","35.1",
04/23/23 11:04:51.754,"30360","101","19.7","43.5","35.1",
04/23/23 11:04:53.923,"30360","101","19.7","43.5","35.1",
04/23/23 11:04:56.072,"30360","101","19.7","43.4","35.1",
04/23/23 11:04:58.330,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:00.599,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:02.848,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:05.077,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:07.286,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:09.504,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:11.623,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:13.872,"30360","101","19.7","43.4","35.1",
04/23/23 11:05:16.051,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:18.220,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:20.549,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:22.738,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:24.916,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:27.245,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:29.454,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:31.703,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:33.982,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:36.280,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:38.499,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:40.858,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:43.147,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:45.456,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:47.714,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:49.973,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:52.262,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:54.541,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:56.810,"30360","101","19.7","43.5","35.1",
04/23/23 11:05:59.048,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:01.387,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:03.656,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:05.995,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:08.314,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:10.512,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:12.791,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:15.030,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:17.359,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:19.668,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:21.916,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:24.275,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:26.534,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:28.833,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:31.102,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:33.400,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:35.799,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:38.158,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:40.636,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:42.985,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:45.294,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:47.673,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:50.042,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:52.350,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:54.689,"30360","101","19.7","43.5","35.2",
04/23/23 11:06:56.958,"30360","101","19.7","43.4","35.2",
04/23/23 11:06:59.616,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:02.005,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:04.334,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:06.663,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:08.952,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:11.260,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:13.569,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:15.858,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:18.187,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:20.485,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:22.814,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:25.123,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:27.402,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:29.791,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:32.169,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:34.578,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:36.907,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:39.246,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:41.574,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:43.983,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:46.312,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:48.721,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:51.059,"30360","101","19.7","43.4","35.2",
04/23/23 11:07:53.538,"30360","101","19.7","43.4","35.1",
04/23/23 11:07:55.937,"30360","101","19.7","43.5","35.1",
04/23/23 11:07:58.296,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:00.764,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:03.103,"30360","101","19.7","43.5","35.1",
04/23/23 11:08:05.472,"30360","101","19.7","43.5","35.1",
04/23/23 11:08:07.841,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:10.249,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:12.558,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:14.957,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:17.366,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:19.714,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:22.163,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:24.562,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:26.970,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:29.379,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:31.778,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:34.127,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:36.545,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:38.874,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:41.263,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:43.732,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:46.140,"30360","101","19.7","43.4","35.2",
04/23/23 11:08:48.549,"30360","101","19.7","43.4","35.1",
04/23/23 11:08:50.968,"30360","101","19.7","43.5","35.1",
04/23/23 11:08:53.446,"30360","101","19.7","43.5","35.2",
04/23/23 11:08:55.735,"30360","101","19.7","43.5","35.2",
04/23/23 11:08:58.104,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:00.573,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:02.922,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:05.400,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:07.899,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:10.378,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:12.886,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:15.325,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:17.744,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:20.132,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:22.591,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:25.849,"30360","101","19.7","43.4","35.2",
04/23/23 11:09:28.278,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:30.777,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:33.216,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:35.704,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:38.173,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:40.592,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:42.940,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:45.369,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:47.878,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:50.307,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:52.785,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:55.264,"30360","101","19.7","43.5","35.2",
04/23/23 11:09:57.723,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:00.311,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:02.750,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:05.279,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:07.737,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:10.266,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:12.785,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:15.383,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:17.852,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:20.301,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:22.799,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:25.198,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:27.727,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:30.355,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:32.834,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:35.453,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:37.941,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:40.420,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:42.879,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:45.368,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:47.916,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:50.385,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:52.894,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:55.372,"30360","101","19.7","43.5","35.2",
04/23/23 11:10:57.871,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:00.430,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:03.078,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:05.547,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:08.016,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:10.534,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:13.033,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:15.602,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:18.120,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:20.619,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:23.118,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:25.676,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:28.205,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:30.784,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:33.262,"30360","101","19.7","43.6","35.2",
04/23/23 11:11:35.741,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:38.280,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:40.758,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:43.267,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:45.776,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:48.194,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:50.733,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:53.212,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:55.700,"30360","101","19.7","43.5","35.2",
04/23/23 11:11:58.149,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:00.738,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:03.187,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:05.725,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:08.214,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:10.673,"30360","101","19.7","43.6","35.2",
04/23/23 11:12:13.231,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:15.740,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:18.319,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:20.817,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:23.346,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:25.995,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:28.483,"30360","101","19.7","43.6","35.2",
04/23/23 11:12:30.992,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:33.700,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:36.419,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:39.028,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:41.606,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:44.185,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:46.734,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:49.282,"30360","101","19.7","43.5","35.2",
04/23/23 11:12:51.911,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:54.509,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:57.128,"30460","101","19.7","43.5","35.2",
04/23/23 11:12:59.687,"30460","101","19.7","43.5","35.2",
04/23/23 11:13:02.275,"30460","101","19.7","43.5","35.2",
04/23/23 11:13:04.824,"30460","101","19.7","43.5","35.2",
04/23/23 11:13:07.403,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:09.991,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:12.550,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:15.159,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:17.767,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:20.336,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:23.194,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:25.803,"30360","101","19.7","43.4","35.2",
04/23/23 11:13:28.442,"30460","101","19.7","43.5","35.2",
04/23/23 11:13:31.020,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:33.599,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:36.148,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:38.816,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:41.375,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:43.983,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:46.622,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:49.201,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:51.789,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:54.368,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:57.017,"30460","101","19.7","43.4","35.2",
04/23/23 11:13:59.655,"30360","101","19.7","43.4","35.2",
04/23/23 11:14:02.304,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:04.962,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:07.511,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:10.280,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:12.928,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:15.517,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:18.115,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:20.654,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:23.293,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:25.981,"30360","101","19.7","43.4","35.2",
04/23/23 11:14:28.650,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:31.278,"30360","101","19.7","43.4","35.2",
04/23/23 11:14:33.947,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:36.606,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:39.274,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:41.883,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:44.482,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:47.170,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:49.829,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:52.467,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:55.086,"30460","101","19.7","43.4","35.2",
04/23/23 11:14:57.775,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:00.503,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:03.172,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:05.880,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:08.499,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:11.157,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:13.816,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:16.465,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:19.143,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:21.692,"30360","101","19.7","43.4","35.2",
04/23/23 11:15:24.361,"30360","101","19.7","43.4","35.2",
04/23/23 11:15:26.989,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:29.718,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:32.366,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:35.095,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:37.773,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:40.482,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:43.171,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:45.919,"30460","101","19.7","43.4","35.2",
04/23/23 11:15:48.628,"30460","101","19.7","43.4","35.2",
