,sensor [GSS 100%],
,CO2,
04/19/23 18:25:40.254,"18600",
04/19/23 18:25:42.252,"18900",
04/19/23 18:25:44.245,"19200",
04/19/23 18:25:46.248,"19600",
04/19/23 18:25:48.254,"19900",
04/19/23 18:25:50.250,"20300",
04/19/23 18:25:52.249,"20600",
04/19/23 18:25:54.247,"21000",
04/19/23 18:25:56.259,"21300",
04/19/23 18:25:58.256,"21600",
04/19/23 18:26:00.248,"21900",
04/19/23 18:26:02.251,"22300",
04/19/23 18:26:04.253,"22700",
04/19/23 18:26:06.255,"23100",
04/19/23 18:26:08.248,"23500",
04/19/23 18:26:10.250,"23900",
04/19/23 18:26:12.251,"24200",
04/19/23 18:26:14.251,"24600",
04/19/23 18:26:16.258,"25000",
04/19/23 18:26:18.251,"25300",
04/19/23 18:26:20.254,"25700",
04/19/23 18:26:22.252,"26100",
04/19/23 18:26:24.259,"26500",
04/19/23 18:26:26.255,"26900",
04/19/23 18:26:28.250,"27200",
04/19/23 18:26:30.251,"27500",
04/19/23 18:26:32.251,"27900",
04/19/23 18:26:34.256,"28300",
04/19/23 18:26:36.260,"28700",
04/19/23 18:26:38.258,"29100",
04/19/23 18:26:40.246,"29500",
04/19/23 18:26:42.250,"29800",
04/19/23 18:26:44.256,"30200",
04/19/23 18:26:46.249,"30600",
04/19/23 18:26:48.249,"31000",
04/19/23 18:26:50.253,"31400",
04/19/23 18:26:52.245,"31700",
04/19/23 18:26:54.256,"32200",
04/19/23 18:26:56.250,"32600",
04/19/23 18:26:58.250,"33000",
04/19/23 18:27:00.246,"33400",
04/19/23 18:27:02.257,"33800",
04/19/23 18:27:04.250,"34200",
04/19/23 18:27:06.247,"34600",
04/19/23 18:27:08.251,"35000",
04/19/23 18:27:10.248,"35400",
04/19/23 18:27:12.259,"35800",
04/19/23 18:27:14.251,"36200",
04/19/23 18:27:16.260,"36600",
04/19/23 18:27:18.245,"36900",
04/19/23 18:27:20.254,"37200",
04/19/23 18:27:22.256,"37500",
04/19/23 18:27:24.257,"37900",
04/19/23 18:27:26.258,"38400",
04/19/23 18:27:28.256,"38800",
04/19/23 18:27:30.258,"39100",
04/19/23 18:27:32.246,"39500",
04/19/23 18:27:34.259,"39900",
04/19/23 18:27:36.249,"40200",
04/19/23 18:27:38.246,"40600",
04/19/23 18:27:40.250,"41100",
04/19/23 18:27:42.252,"41500",
04/19/23 18:27:44.254,"41900",
04/19/23 18:27:46.255,"42300",
04/19/23 18:27:48.258,"42600",
04/19/23 18:27:50.252,"43000",
04/19/23 18:27:52.251,"43300",
04/19/23 18:27:54.248,"43700",
04/19/23 18:27:56.247,"44100",
04/19/23 18:27:58.249,"44400",
04/19/23 18:28:00.260,"44800",
04/19/23 18:28:02.258,"45200",
04/19/23 18:28:04.255,"45600",
04/19/23 18:28:06.250,"45900",
04/19/23 18:28:08.259,"46300",
04/19/23 18:28:10.257,"46700",
04/19/23 18:28:12.250,"47100",
04/19/23 18:28:14.259,"47300",
04/19/23 18:28:16.257,"47700",
04/19/23 18:28:18.246,"48000",
04/19/23 18:28:20.257,"48300",
04/19/23 18:28:22.260,"48700",
04/19/23 18:28:24.250,"48900",
04/19/23 18:28:26.254,"49300",
04/19/23 18:28:28.250,"49700",
04/19/23 18:28:30.248,"50100",
04/19/23 18:28:32.256,"50400",
04/19/23 18:28:34.251,"50700",
04/19/23 18:28:36.262,"51100",
04/19/23 18:28:38.248,"51300",
04/19/23 18:28:40.246,"51700",
04/19/23 18:28:42.249,"52000",
04/19/23 18:28:44.257,"52300",
04/19/23 18:28:46.257,"52500",
04/19/23 18:28:48.250,"52700",
04/19/23 18:28:50.259,"52900",
04/19/23 18:28:52.260,"53300",
04/19/23 18:28:54.256,"53600",
04/19/23 18:28:56.249,"53900",
04/19/23 18:28:58.251,"54100",
04/19/23 18:29:00.260,"54500",
04/19/23 18:29:02.249,"54700",
04/19/23 18:29:04.259,"55000",
04/19/23 18:29:06.254,"55100",
04/19/23 18:29:08.253,"55400",
04/19/23 18:29:10.247,"55600",
04/19/23 18:29:12.260,"55800",
04/19/23 18:29:14.248,"56100",
04/19/23 18:29:16.261,"56300",
04/19/23 18:29:18.247,"56400",
04/19/23 18:29:20.260,"56600",
04/19/23 18:29:22.257,"56800",
04/19/23 18:29:24.255,"57100",
04/19/23 18:29:26.249,"57400",
04/19/23 18:29:28.262,"57600",
04/19/23 18:29:30.252,"57800",
04/19/23 18:29:32.258,"58100",
04/19/23 18:29:34.251,"58300",
04/19/23 18:29:36.261,"58400",
04/19/23 18:29:38.253,"58600",
04/19/23 18:29:40.253,"58800",
04/19/23 18:29:42.251,"59100",
04/19/23 18:29:44.247,"59300",
04/19/23 18:29:46.259,"59400",
04/19/23 18:29:48.254,"59600",
04/19/23 18:29:50.262,"59800",
04/19/23 18:29:52.263,"59900",
04/19/23 18:29:54.263,"60000",
04/19/23 18:29:56.258,"60000",
04/19/23 18:29:58.258,"60200",
04/19/23 18:30:00.261,"60300",
04/19/23 18:30:02.253,"60400",
04/19/23 18:30:04.264,"60400",
04/19/23 18:30:06.258,"60700",
04/19/23 18:30:08.263,"60800",
04/19/23 18:30:10.261,"60800",
04/19/23 18:30:12.261,"60900",
04/19/23 18:30:14.252,"61100",
04/19/23 18:30:16.262,"61200",
04/19/23 18:30:18.249,"61300",
